model,condition,country,language,question_id,value_dimension,modal_response,consensus_count,consistency_rate
microsoft/phi-3-mini-128k-instruct,baseline,,es,E018,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,es,E025,Traditional vs. Secular-Rational,2,3,0.6
microsoft/phi-3-mini-128k-instruct,baseline,,es,F063,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,es,F120,Survival vs. Self-Expression,5,4,0.8
microsoft/phi-3-mini-128k-instruct,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,es,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,es,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,F063,Survival vs. Self-Expression,7,4,0.8
microsoft/phi-3-mini-128k-instruct,baseline,,fr,F118,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,F120,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,G006,Survival vs. Self-Expression,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,Y002,Traditional vs. Secular-Rational,1 4,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,fr,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,E025,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,F063,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,F118,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,F120,Survival vs. Self-Expression,4,3,0.6
microsoft/phi-3-mini-128k-instruct,baseline,,ru,G006,Survival vs. Self-Expression,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,ru,Y003,Traditional vs. Secular-Rational,1 2 3 5 7,2,0.4
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,2,4,0.8
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,2,3,0.6
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,F063,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,F118,Survival vs. Self-Expression,7,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,F120,Survival vs. Self-Expression,5,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
microsoft/phi-3-mini-128k-instruct,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,4,0.8
mistralai/mistral-medium-3.1,baseline,,ar,A008,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,E018,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,E025,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,F063,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,F118,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,F120,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,G006,Survival vs. Self-Expression,1,5,1.0
mistralai/mistral-medium-3.1,baseline,,ar,Y002,Traditional vs. Secular-Rational,3 1,4,0.8
mistralai/mistral-medium-3.1,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,A008,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,A165,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,E018,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,E025,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,F063,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,F120,Survival vs. Self-Expression,6,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,G006,Survival vs. Self-Expression,3,4,0.8
mistralai/mistral-medium-3.1,baseline,,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
mistralai/mistral-medium-3.1,baseline,,en,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,A008,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,A165,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,E018,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,E025,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,F063,Survival vs. Self-Expression,NA,0,0.0
mistralai/mistral-medium-3.1,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,F120,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,es,Y002,Traditional vs. Secular-Rational,3 2,4,0.8
mistralai/mistral-medium-3.1,baseline,,es,Y003,Traditional vs. Secular-Rational,2 3 4 6 10,5,1.0
mistralai/mistral-medium-3.1,baseline,,fr,A008,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-medium-3.1,baseline,,fr,A165,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-medium-3.1,baseline,,fr,E025,Traditional vs. Secular-Rational,1,3,0.6
mistralai/mistral-medium-3.1,baseline,,fr,F063,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,fr,F118,Survival vs. Self-Expression,10,5,1.0
mistralai/mistral-medium-3.1,baseline,,fr,F120,Survival vs. Self-Expression,5,4,0.8
mistralai/mistral-medium-3.1,baseline,,fr,G006,Survival vs. Self-Expression,1,3,0.6
mistralai/mistral-medium-3.1,baseline,,fr,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
mistralai/mistral-medium-3.1,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
mistralai/mistral-medium-3.1,baseline,,ru,A008,Traditional vs. Secular-Rational,1,3,0.6
mistralai/mistral-medium-3.1,baseline,,ru,A165,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,ru,E018,Traditional vs. Secular-Rational,2,4,0.8
mistralai/mistral-medium-3.1,baseline,,ru,E025,Traditional vs. Secular-Rational,2,3,0.6
mistralai/mistral-medium-3.1,baseline,,ru,F063,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
mistralai/mistral-medium-3.1,baseline,,ru,F120,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-medium-3.1,baseline,,ru,G006,Survival vs. Self-Expression,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,ru,Y002,Traditional vs. Secular-Rational,3 2,4,0.8
mistralai/mistral-medium-3.1,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,1,3,0.6
mistralai/mistral-medium-3.1,baseline,,zh-cn,F063,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,F118,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,F120,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
mistralai/mistral-medium-3.1,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 8 10,5,1.0
mistralai/mistral-nemo,baseline,,ar,A008,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,ar,E018,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,ar,E025,Traditional vs. Secular-Rational,1,4,0.8
mistralai/mistral-nemo,baseline,,ar,F063,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-nemo,baseline,,ar,F118,Survival vs. Self-Expression,5,4,0.8
mistralai/mistral-nemo,baseline,,ar,F120,Survival vs. Self-Expression,5,3,0.6
mistralai/mistral-nemo,baseline,,ar,G006,Survival vs. Self-Expression,3,5,1.0
mistralai/mistral-nemo,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
mistralai/mistral-nemo,baseline,,ar,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
mistralai/mistral-nemo,baseline,,en,A008,Traditional vs. Secular-Rational,1,3,0.6
mistralai/mistral-nemo,baseline,,en,A165,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,en,E018,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,en,E025,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,en,F063,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-nemo,baseline,,en,F118,Survival vs. Self-Expression,9,4,0.8
mistralai/mistral-nemo,baseline,,en,F120,Survival vs. Self-Expression,7,4,0.8
mistralai/mistral-nemo,baseline,,en,G006,Survival vs. Self-Expression,1,5,1.0
mistralai/mistral-nemo,baseline,,en,Y002,Traditional vs. Secular-Rational,1 2,4,0.8
mistralai/mistral-nemo,baseline,,en,Y003,Traditional vs. Secular-Rational,2 6 3 8 1,3,0.6
mistralai/mistral-nemo,baseline,,es,A008,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,es,A165,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,es,E018,Traditional vs. Secular-Rational,3,4,0.8
mistralai/mistral-nemo,baseline,,es,E025,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,es,F063,Survival vs. Self-Expression,7,4,0.8
mistralai/mistral-nemo,baseline,,es,F118,Survival vs. Self-Expression,3,2,0.4
mistralai/mistral-nemo,baseline,,es,F120,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-nemo,baseline,,es,G006,Survival vs. Self-Expression,3,4,0.8
mistralai/mistral-nemo,baseline,,es,Y002,Traditional vs. Secular-Rational,1 2,3,0.6
mistralai/mistral-nemo,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,4,0.8
mistralai/mistral-nemo,baseline,,fr,A008,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,fr,E018,Traditional vs. Secular-Rational,3,4,0.8
mistralai/mistral-nemo,baseline,,fr,E025,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,fr,F063,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-nemo,baseline,,fr,F118,Survival vs. Self-Expression,7,4,0.8
mistralai/mistral-nemo,baseline,,fr,F120,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-nemo,baseline,,fr,G006,Survival vs. Self-Expression,2,3,0.6
mistralai/mistral-nemo,baseline,,fr,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
mistralai/mistral-nemo,baseline,,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
mistralai/mistral-nemo,baseline,,ru,A008,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,ru,E018,Traditional vs. Secular-Rational,2,5,1.0
mistralai/mistral-nemo,baseline,,ru,E025,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,ru,F063,Survival vs. Self-Expression,5,3,0.6
mistralai/mistral-nemo,baseline,,ru,F118,Survival vs. Self-Expression,7,5,1.0
mistralai/mistral-nemo,baseline,,ru,F120,Survival vs. Self-Expression,5,5,1.0
mistralai/mistral-nemo,baseline,,ru,G006,Survival vs. Self-Expression,3,3,0.6
mistralai/mistral-nemo,baseline,,ru,Y002,Traditional vs. Secular-Rational,1 4,3,0.6
mistralai/mistral-nemo,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,3,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,1,3,0.6
mistralai/mistral-nemo,baseline,,zh-cn,F063,Survival vs. Self-Expression,3,3,0.6
mistralai/mistral-nemo,baseline,,zh-cn,F118,Survival vs. Self-Expression,3,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,F120,Survival vs. Self-Expression,3,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,G006,Survival vs. Self-Expression,3,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
mistralai/mistral-nemo,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,4,0.8
openai/gpt-5.1,baseline,,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,ar,E018,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,ar,F063,Survival vs. Self-Expression,5,3,0.6
openai/gpt-5.1,baseline,,ar,F118,Survival vs. Self-Expression,10,5,1.0
openai/gpt-5.1,baseline,,ar,F120,Survival vs. Self-Expression,8,5,1.0
openai/gpt-5.1,baseline,,ar,G006,Survival vs. Self-Expression,2,4,0.8
openai/gpt-5.1,baseline,,ar,Y002,Traditional vs. Secular-Rational,3 2,4,0.8
openai/gpt-5.1,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 2 4 6 8,3,0.6
openai/gpt-5.1,baseline,,en,A008,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,en,A165,Traditional vs. Secular-Rational,2,4,0.8
openai/gpt-5.1,baseline,,en,E018,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,en,E025,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,en,F063,Survival vs. Self-Expression,5,5,1.0
openai/gpt-5.1,baseline,,en,F118,Survival vs. Self-Expression,10,5,1.0
openai/gpt-5.1,baseline,,en,F120,Survival vs. Self-Expression,8,4,0.8
openai/gpt-5.1,baseline,,en,G006,Survival vs. Self-Expression,2,5,1.0
openai/gpt-5.1,baseline,,en,Y002,Traditional vs. Secular-Rational,3 4,2,0.4
openai/gpt-5.1,baseline,,en,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,3,0.6
openai/gpt-5.1,baseline,,es,A008,Traditional vs. Secular-Rational,2,4,0.8
openai/gpt-5.1,baseline,,es,A165,Traditional vs. Secular-Rational,1,3,0.6
openai/gpt-5.1,baseline,,es,E018,Traditional vs. Secular-Rational,2,3,0.6
openai/gpt-5.1,baseline,,es,E025,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,es,F063,Survival vs. Self-Expression,5,3,0.6
openai/gpt-5.1,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
openai/gpt-5.1,baseline,,es,F120,Survival vs. Self-Expression,8,4,0.8
openai/gpt-5.1,baseline,,es,G006,Survival vs. Self-Expression,2,5,1.0
openai/gpt-5.1,baseline,,es,Y002,Traditional vs. Secular-Rational,3 2,3,0.6
openai/gpt-5.1,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,3,0.6
openai/gpt-5.1,baseline,,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
openai/gpt-5.1,baseline,,fr,E018,Traditional vs. Secular-Rational,2,3,0.6
openai/gpt-5.1,baseline,,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,fr,F063,Survival vs. Self-Expression,1,2,0.4
openai/gpt-5.1,baseline,,fr,F118,Survival vs. Self-Expression,10,5,1.0
openai/gpt-5.1,baseline,,fr,F120,Survival vs. Self-Expression,9,2,0.4
openai/gpt-5.1,baseline,,fr,G006,Survival vs. Self-Expression,2,5,1.0
openai/gpt-5.1,baseline,,fr,Y002,Traditional vs. Secular-Rational,3 4,4,0.8
openai/gpt-5.1,baseline,,fr,Y003,Traditional vs. Secular-Rational,4 6 8 10 2,3,0.6
openai/gpt-5.1,baseline,,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,ru,A165,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,ru,E018,Traditional vs. Secular-Rational,3,5,1.0
openai/gpt-5.1,baseline,,ru,E025,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,ru,F063,Survival vs. Self-Expression,5,4,0.8
openai/gpt-5.1,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
openai/gpt-5.1,baseline,,ru,F120,Survival vs. Self-Expression,5,4,0.8
openai/gpt-5.1,baseline,,ru,G006,Survival vs. Self-Expression,2,5,1.0
openai/gpt-5.1,baseline,,ru,Y002,Traditional vs. Secular-Rational,3 1,4,0.8
openai/gpt-5.1,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 10,5,1.0
openai/gpt-5.1,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,1,4,0.8
openai/gpt-5.1,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,3,5,1.0
openai/gpt-5.1,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
openai/gpt-5.1,baseline,,zh-cn,F063,Survival vs. Self-Expression,5,4,0.8
openai/gpt-5.1,baseline,,zh-cn,F118,Survival vs. Self-Expression,10,5,1.0
openai/gpt-5.1,baseline,,zh-cn,F120,Survival vs. Self-Expression,8,4,0.8
openai/gpt-5.1,baseline,,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
openai/gpt-5.1,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,3 2,4,0.8
openai/gpt-5.1,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 5 8,3,0.6
qwen/qwen3-max,baseline,,ar,A008,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,ar,A165,Traditional vs. Secular-Rational,1,4,0.8
qwen/qwen3-max,baseline,,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,ar,F063,Survival vs. Self-Expression,8,5,1.0
qwen/qwen3-max,baseline,,ar,F118,Survival vs. Self-Expression,8,5,1.0
qwen/qwen3-max,baseline,,ar,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwen3-max,baseline,,ar,G006,Survival vs. Self-Expression,1,5,1.0
qwen/qwen3-max,baseline,,ar,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
qwen/qwen3-max,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 4 6 8 9,4,0.8
qwen/qwen3-max,baseline,,en,A008,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,en,A165,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,en,E018,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,en,E025,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,en,F063,Survival vs. Self-Expression,7,5,1.0
qwen/qwen3-max,baseline,,en,F118,Survival vs. Self-Expression,8,5,1.0
qwen/qwen3-max,baseline,,en,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwen3-max,baseline,,en,G006,Survival vs. Self-Expression,1,3,0.6
qwen/qwen3-max,baseline,,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
qwen/qwen3-max,baseline,,en,Y003,Traditional vs. Secular-Rational,1 2 4 6 8,5,1.0
qwen/qwen3-max,baseline,,es,A008,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,es,A165,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,es,E018,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,es,E025,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,es,F063,Survival vs. Self-Expression,5,4,0.8
qwen/qwen3-max,baseline,,es,F118,Survival vs. Self-Expression,10,5,1.0
qwen/qwen3-max,baseline,,es,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwen3-max,baseline,,es,G006,Survival vs. Self-Expression,2,4,0.8
qwen/qwen3-max,baseline,,es,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
qwen/qwen3-max,baseline,,es,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
qwen/qwen3-max,baseline,,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,fr,A165,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,fr,F063,Survival vs. Self-Expression,7,5,1.0
qwen/qwen3-max,baseline,,fr,F118,Survival vs. Self-Expression,8,5,1.0
qwen/qwen3-max,baseline,,fr,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwen3-max,baseline,,fr,G006,Survival vs. Self-Expression,2,5,1.0
qwen/qwen3-max,baseline,,fr,Y002,Traditional vs. Secular-Rational,3 1,3,0.6
qwen/qwen3-max,baseline,,fr,Y003,Traditional vs. Secular-Rational,1 2 4 6 10,5,1.0
qwen/qwen3-max,baseline,,ru,A008,Traditional vs. Secular-Rational,1,3,0.6
qwen/qwen3-max,baseline,,ru,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,ru,E025,Traditional vs. Secular-Rational,1,3,0.6
qwen/qwen3-max,baseline,,ru,F063,Survival vs. Self-Expression,7,5,1.0
qwen/qwen3-max,baseline,,ru,F118,Survival vs. Self-Expression,10,5,1.0
qwen/qwen3-max,baseline,,ru,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwen3-max,baseline,,ru,G006,Survival vs. Self-Expression,1,5,1.0
qwen/qwen3-max,baseline,,ru,Y002,Traditional vs. Secular-Rational,3 2,4,0.8
qwen/qwen3-max,baseline,,ru,Y003,Traditional vs. Secular-Rational,2 3 4 6 8,5,1.0
qwen/qwen3-max,baseline,,zh-cn,A008,Traditional vs. Secular-Rational,1,4,0.8
qwen/qwen3-max,baseline,,zh-cn,A165,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,zh-cn,E018,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwen3-max,baseline,,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwen3-max,baseline,,zh-cn,F063,Survival vs. Self-Expression,8,4,0.8
qwen/qwen3-max,baseline,,zh-cn,F118,Survival vs. Self-Expression,8,5,1.0
qwen/qwen3-max,baseline,,zh-cn,F120,Survival vs. Self-Expression,5,5,1.0
qwen/qwen3-max,baseline,,zh-cn,G006,Survival vs. Self-Expression,1,5,1.0
qwen/qwen3-max,baseline,,zh-cn,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
qwen/qwen3-max,baseline,,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 8 5,3,0.6
qwen/qwq-32b,baseline,,ar,A008,Traditional vs. Secular-Rational,3,4,0.8
qwen/qwq-32b,baseline,,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
qwen/qwq-32b,baseline,,ar,E018,Traditional vs. Secular-Rational,2,5,1.0
qwen/qwq-32b,baseline,,ar,E025,Traditional vs. Secular-Rational,3,5,1.0
qwen/qwq-32b,baseline,,ar,F063,Survival vs. Self-Expression,5,4,0.8
qwen/qwq-32b,baseline,,ar,F118,Survival vs. Self-Expression,10,4,0.8
qwen/qwq-32b,baseline,,ar,F120,Survival vs. Self-Expression,5,3,1.0
qwen/qwq-32b,baseline,,ar,G006,Survival vs. Self-Expression,2,4,0.8
qwen/qwq-32b,baseline,,ar,Y002,Traditional vs. Secular-Rational,1 3,4,0.8
qwen/qwq-32b,baseline,,ar,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
qwen/qwq-32b,baseline,,en,A008,Traditional vs. Secular-Rational,2,5,1.0
