model,country,language,timestamp,success_rate,A008_valid,A008_numeric,A008_standardized,A008_raw,A165_valid,A165_numeric,A165_standardized,A165_raw,E018_valid,E018_numeric,E018_standardized,E018_raw,E025_valid,E025_numeric,E025_standardized,E025_raw,F063_valid,F063_numeric,F063_standardized,F063_raw,F118_valid,F118_numeric,F118_standardized,F118_raw,F120_valid,F120_numeric,F120_standardized,F120_raw,G006_valid,G006_numeric,G006_standardized,G006_raw,Y002_valid,Y002_numeric,Y002_standardized,Y002_raw,Y003_valid,Y003_numeric,Y003_standardized,Y003_raw
gemma-3-4b-it,Iraq,fr,2026-03-02T13:29:12.847001,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,9.0,9.0,9,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[2, 3, 4, 9, 10]",1.0,2 3 4 9 10
gemma-3-4b-it,Palestine,en,2025-12-10T00:59:04.003637,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Venezuela,es,2025-12-10T00:33:27.804909,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,9.0,9.0,9,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Bolivia,es,2025-12-10T00:28:43.455684,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Uruguay,es,2025-12-10T00:33:34.130658,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
gemma-3-4b-it,Morocco,en,2025-12-10T00:57:39.379809,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 9, 10]",1.0,1 3 4 9 10
gemma-3-4b-it,China,zh-cn,2025-12-10T00:43:43.438146,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Jordan,ar,2025-12-10T00:34:08.733247,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,9.0,9.0,9,True,6.0,6.0,6,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 2]",0.0,1 2,True,"[1, 4, 5, 7, 9]",1.0,1 4 5 7 9
gemma-3-4b-it,Morocco,fr,2026-03-02T14:08:11.429963,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,9.0,9.0,9,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 9, 10]",1.0,1 3 4 9 10
gemma-3-4b-it,Palestine,fr,2026-03-02T14:15:53.364280,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 3, 4, 6, 10]",1.0,2 3 4 6 10
gemma-3-4b-it,Guatemala,en,2025-12-10T00:52:09.860281,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Austria,de,2025-12-10T00:39:38.434804,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Luxembourg,de,2025-12-10T00:41:21.560969,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
gemma-3-4b-it,Brazil,pt,2025-12-10T00:43:56.271751,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[2, 3, 4, 6, 10]",1.0,2 3 4 6 10
gemma-3-4b-it,Belgium,en,2025-12-10T00:49:27.522592,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,6.0,6.0,6,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
gemma-3-4b-it,France,fr,2025-12-10T00:38:48.453813,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,6.0,6.0,6,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 4]",0.0,1 4,True,"[2, 3, 4, 6, 10]",1.0,2 3 4 6 10
gemma-3-4b-it,Kuwait,fr,2026-03-02T13:43:16.233559,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,9.0,9.0,9,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 2, 3, 4, 9]",1.0,1 2 3 4 9
gemma-3-4b-it,Kenya,en-native,2025-12-10T00:23:24.367533,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,2.0,2.0,2,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 1]",0.0,1 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Puerto Rico,en-native,2025-12-10T00:26:05.201374,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,8.0,8.0,8,True,7.0,7.0,7,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Germany,de,2025-12-10T00:41:05.658538,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Kyrgyzstan,ru,2025-12-10T00:42:19.142910,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 7, 6]",1.0,1 3 4 7 6
gemma-3-4b-it,Egypt,fr,2026-03-02T13:22:20.921264,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,8.0,8.0,8,True,2.0,2.0,2,True,6.0,6.0,6,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 9, 10]",1.0,1 3 4 9 10
gemma-3-4b-it,Uruguay,en,2025-12-10T01:01:11.043931,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Yemen,ar,2025-12-10T00:36:54.736073,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,10.0,10.0,10,True,7.0,7.0,7,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 2]",0.0,1 2,True,"[1, 4, 5, 7, 9]",1.0,1 4 5 7 9
gemma-3-4b-it,Ireland,en-native,2025-12-10T00:23:09.749075,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,8.0,8.0,8,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 2]",0.0,1 2,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Ecuador,es,2025-12-10T00:31:07.479885,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,9.0,9.0,9,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Libya,en,2025-12-10T00:56:54.525111,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,1.0,1.0,1,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[3, 4, 9, 10, 11]",1.0,3 4 9 10 11
gemma-3-4b-it,Pakistan,en-native,2025-12-10T00:25:50.074145,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 9, 10]",1.0,1 3 4 9 10
gemma-3-4b-it,Mali,en,2025-12-10T00:57:21.686083,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 1]",0.0,1 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Belarus,ru,2025-12-10T00:41:27.687207,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,4.0,4.0,4,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 7, 6]",1.0,1 3 4 7 6
gemma-3-4b-it,Macao,en,2025-12-10T00:57:13.452320,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Hong Kong,zh-cn,2025-12-10T00:43:29.523766,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
gemma-3-4b-it,Macao,zh-cn,2025-12-10T00:43:47.775459,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,9.0,9.0,9,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[2, 3, 4, 6, 8]",1.0,2 3 4 6 8
gemma-3-4b-it,Yemen,en,2025-12-10T01:02:15.777696,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,10.0,10.0,10,True,1.0,1.0,1,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[3, 4, 9, 10, 6]",1.0,3 4 9 10 6
gemma-3-4b-it,Germany,en,2025-12-10T00:54:47.655964,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Lebanon,en,2025-12-10T00:56:39.559541,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,6.0,6.0,6,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Malaysia,en-native,2025-12-10T00:23:15.586370,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Kazakhstan,en,2025-12-10T00:54:40.549018,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Nicaragua,es,2025-12-10T00:31:06.220663,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,9.0,9.0,9,True,6.0,6.0,6,True,2.0,2.0,2,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 7, 10]",1.0,1 3 4 7 10
gemma-3-4b-it,Argentina,es,2025-12-10T00:28:31.825188,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Puerto Rico,es,2025-12-10T00:31:36.913160,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,9.0,9.0,9,True,7.0,7.0,7,True,7.0,7.0,7,True,4.0,4.0,4,True,"[2, 1]",0.3333333333333333,2 1,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Zimbabwe,en-native,2025-12-10T00:28:30.878392,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,8.0,8.0,8,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Guatemala,es,2025-12-10T00:31:08.384814,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,9.0,9.0,9,True,6.0,6.0,6,True,2.0,2.0,2,True,4.0,4.0,4,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Lebanon,fr,2026-03-02T13:50:20.492879,100.0,True,1.0,1.0,1,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,2.0,2.0,2,True,6.0,6.0,6,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[2, 3, 4, 9, 10]",1.0,2 3 4 9 10
gemma-3-4b-it,Qatar,fr,2026-02-27T18:25:13.019087,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,9.0,9.0,9,True,1.0,1.0,1,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 9, 10]",1.0,1 3 4 9 10
gemma-3-4b-it,Jordan,en,2025-12-10T00:54:22.813883,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Ecuador,en,2025-12-10T00:54:23.151815,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Peru,es,2025-12-10T00:31:14.238821,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Luxembourg,fr,2025-12-10T00:38:39.763630,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[2, 3, 4, 6, 10]",1.0,2 3 4 6 10
gemma-3-4b-it,Singapore,en-native,2025-12-10T00:26:08.203284,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Mexico,es,2025-12-10T00:31:01.322810,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,8.0,8.0,8,True,6.0,6.0,6,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 7, 10]",1.0,1 3 4 7 10
gemma-3-4b-it,Chile,es,2025-12-10T00:28:54.449801,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,6.0,6.0,6,True,2.0,2.0,2,True,"[3, 2]",0.6666666666666666,3 2,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Belgium,fr,2025-12-10T00:36:42.922516,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,6.0,6.0,6,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[2, 4]",0.3333333333333333,2 4,True,"[2, 4, 6, 8, 10]",1.0,2 4 6 8 10
gemma-3-4b-it,South Africa,en-native,2025-12-10T00:26:09.427427,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,China,en,2025-12-10T00:50:17.515439,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Colombia,en,2025-12-10T00:50:21.187613,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Ghana,en-native,2025-12-10T00:23:14.721186,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,8.0,8.0,8,True,2.0,2.0,2,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 1]",0.0,1 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Algeria,en,2025-12-10T00:47:01.942753,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 9]",1.0,1 3 4 6 9
gemma-3-4b-it,Burkina Faso,fr,2025-12-10T00:36:58.269327,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Belarus,en,2025-12-10T00:48:52.332360,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 7, 9]",1.0,1 3 4 7 9
gemma-3-4b-it,Belgium,de,2025-12-10T00:41:07.977370,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,8.0,8.0,8,True,7.0,7.0,7,True,2.0,2.0,2,True,"[2, 1]",0.3333333333333333,2 1,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
gemma-3-4b-it,Canada,en-native,2025-12-10T00:23:22.332015,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
gemma-3-4b-it,Trinidad and Tobago,en-native,2025-12-10T00:28:21.062309,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,8.0,8.0,8,True,7.0,7.0,7,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Iraq,en,2025-12-10T00:52:48.555956,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,9.0,9.0,9,True,2.0,2.0,2,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
gemma-3-4b-it,Kyrgyzstan,en,2025-12-10T00:55:26.334568,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,2.0,2.0,2,True,7.0,7.0,7,True,1.0,1.0,1,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Qatar,ar,2025-12-10T00:36:15.504795,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,3.0,3.0,3,True,10.0,10.0,10,True,7.0,7.0,7,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 2]",0.0,1 2,True,"[1, 2, 3, 4, 5]",1.0,1 2 3 4 5
gemma-3-4b-it,Luxembourg,en,2025-12-10T00:56:51.272987,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
gemma-3-4b-it,Australia,en-native,2025-12-10T00:23:21.723403,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,9.0,9.0,9,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 2]",0.0,1 2,True,"[1, 2, 3, 4, 6]",1.0,1 2 3 4 6
gemma-3-4b-it,Brazil,en,2025-12-10T00:49:32.929511,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,7.0,7.0,7,True,7.0,7.0,7,True,2.0,2.0,2,True,"[1, 3]",0.0,1 3,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Japan,en,2025-12-10T00:54:17.023405,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,3.0,3.0,3,True,7.0,7.0,7,True,6.0,6.0,6,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[1, 3, 4, 6, 10]",1.0,1 3 4 6 10
gemma-3-4b-it,Mali,fr,2025-12-10T00:38:50.624532,100.0,True,1.0,1.0,1,True,1.0,1.0,1,True,3.0,3.0,3,True,1.0,1.0,1,True,9.0,9.0,9,True,2.0,2.0,2,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[2, 3, 4, 6, 10]",1.0,2 3 4 6 10
gemma-3-4b-it,Kuwait,ar,2025-12-10T00:34:06.192506,100.0,True,2.0,2.0,2,True,1.0,1.0,1,True,2.0,2.0,2,True,3.0,3.0,3,True,10.0,10.0,10,True,6.0,6.0,6,True,2.0,2.0,2,True,1.0,1.0,1,True,"[1, 2]",0.0,1 2,True,"[1, 2, 3, 4, 5]",1.0,1 2 3 4 5
gemma-3-4b-it,Macao,pt,2025-12-10T00:44:12.359266,100.0,True,2.0,2.0,2,True,2.0,2.0,2,True,3.0,3.0,3,True,1.0,1.0,1,True,7.0,7.0,7,True,6.0,6.0,6,True,2.0,2.0,2,True,2.0,2.0,2,True,"[1, 1]",0.0,1 1,True,"[3, 4, 6, 8, 10]",1.0,3 4 6 8 10
